family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,block,beam,species,train,energy_mev,sigma_t_ns,sigma_mm,voltage_kv,power_kw,dx_mm,dy_mm
I1_extraction_n2_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,34.00037164352832,239.34330337508797,239.34330337508797,25.283740676101942,60.7536129482102,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,5
I1_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.179461260525027,101.40265277893201,101.40265277893201,11.184501456544128,29.255356144194906,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10,25,100,0,-5
I1_extraction_ions_10mm,0,0.0,87516,100007,100007,100007,0.8750987430879839,1.0,9.474149561216915,10.019461502661958,50.63785817521229,405.3950071244736,434.484471118145,51.610815252966184,143.5588202402406,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.992652722153363,39.654738115774116,39.654738115774116,4.444440453012911,11.566383237915602,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10,25,100,0,-5
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,33.636976217154846,235.71640759554012,235.71640759554012,25.019459982336922,63.1770077579761,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I1_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.911289328898226,38.84268456146363,38.84268456146363,4.270758598711577,10.196367637988498,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10,25,100,0,-5
I1_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,32.85530689098832,227.91489724531965,227.91489724531965,24.13772434009229,58.4599902125163,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I1_extraction_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,18.78513753758961,87.486498476977,87.486498476977,9.726602258904549,25.6039447634562,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,-5
I1_extraction_ions_10mm,1000,0.1,93815,100007,100007,100007,0.9380843340966132,1.0,9.7189716165413,10.019461502661958,49.60545524215185,395.0910308799802,410.39819025425857,50.57766022472476,141.6887803293754,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I1_extraction_h2o_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.930579112922995,39.035207722709806,39.035207722709806,4.375852326903662,11.386403030971,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,-5
I1_extraction_h2o_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,33.27636146633361,232.11726456050346,232.11726456050346,24.648705292025483,62.0343468649936,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I1_extraction_n2_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.87670973054242,38.497560241692355,38.497560241692355,4.23286831065916,10.096263399542597,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,-5
I1_extraction_n2_ions_10mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,32.65522807241789,225.91799533080788,225.91799533080788,23.93166231231159,57.8556604764981,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,-5
I2_extraction_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,8.996023389711837,79.57099565324583,79.57099565324583,4.418611022932861,11.254813454847302,I2,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,20,0,0
I2_extraction_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,15.52800413890044,209.95686015211578,209.95686015211578,11.190849305353757,28.410633970206696,I2,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,50,0,0
I2_extraction_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,22.275727148849597,344.6491888397694,344.6491888397694,18.065154551202184,46.019651479599,I2,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,80,0,0
I2_extraction_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,38.21453965492964,662.8062574975111,662.8062574975111,34.178573977326735,88.1190418393245,I2,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,150,0,0
I2_extraction_ions_5mm,0,0.0,91342,100007,100007,100007,0.9133560650754448,1.0,4.917827331388665,5.0097307513309595,50.183171575890405,901.7139456558219,920.4337849682087,50.42393076397578,122.89634689569391,I2,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,250,0,0
I2_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,6.473503617011964,29.21859354002443,29.21859354002443,1.6880664056317287,4.562449575949099,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,20,0,0
I2_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,8.846879131466647,76.59390435536389,76.59390435536389,4.251627459783848,11.4488658212946,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,50,0,0
I2_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,11.338945756803486,126.33842654699583,126.33842654699583,6.855868442383726,18.416839513578196,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,80,0,0
I2_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,17.454778778593433,248.4175027561339,248.4175027561339,13.121063085396313,35.133037252262305,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,150,0,0
I2_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,26.94853551607874,437.92382971717973,437.92382971717973,22.75259289205687,60.380787124701804,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,250,0,0
I2_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,6.267995606727389,25.116416786713348,25.116416786713348,1.4316504828034042,3.792341101400601,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,20,0,0
I2_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,8.300558141029788,65.68870769800428,65.68870769800428,3.6237382381402856,9.5546612134414,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,50,0,0
I2_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,10.449755178239133,108.58915771996122,108.58915771996122,5.87401525976869,15.42216640787,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,80,0,0
I2_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,15.824574205726744,215.8767405119038,215.8767405119038,11.397416924021051,29.482984935537004,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,150,0,0
I2_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,24.511969223404787,389.287158135047,389.287158135047,20.25792029200952,50.865105837379495,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,250,0,0
I2_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,11.946862373544688,19.23657145017883,19.23657145017883,2.264614258193674,5.906722282377,I2,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,20,0,0
I2_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.027179652148105,49.979913073728575,49.979913073728575,5.687598780106723,14.8280016460348,I2,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,50,0,0
I2_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,18.24664716334235,82.11205421064398,82.11205421064398,9.141809450972913,23.8476710445303,I2,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,80,0,0
I2_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,26.075655201846953,160.250066282696,160.250066282696,17.324942903168136,45.6827773882517,I2,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,150,0,0
I2_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,37.7578272957046,276.84487620091306,276.84487620091306,29.324374158034775,78.80611243514021,I2,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,250,0,0
I2_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,10.79660295122244,7.75631952230178,7.75631952230178,0.8984140537017565,2.346968854888299,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,20,0,0
I2_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,12.00359690625995,19.802814782719103,19.802814782719103,2.25888930654446,5.891240891826101,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,50,0,0
I2_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.252782261525708,32.270404532266774,32.270404532266774,3.6357658477982384,9.466318095124002,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,80,0,0
I2_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,16.304972905558547,62.733026133456995,62.733026133456995,6.920193436744618,17.9305255923941,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,150,0,0
I2_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.962041325817406,109.21325283048633,109.21325283048633,11.82325221904215,30.438182407468798,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,250,0,0
I2_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,10.786007237630336,7.650568194355789,7.650568194355789,0.858866700705959,2.0578684320543985,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,20,0,0
I2_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,11.970962081328729,19.477100422495752,19.477100422495752,2.165227499033464,5.178110165798998,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,50,0,0
I2_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,13.19371225210679,31.680851796291655,31.680851796291655,3.4938980155907218,8.3325241834203,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,80,0,0
I2_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,16.177238869348795,61.45816683911451,61.45816683911451,6.685196926044351,15.8716160651375,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,150,0,0
I2_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.729082101991814,106.88818552259059,106.88818552259059,11.48237605244253,27.164424402022796,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,250,0,0
I2_extraction_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,16.296687997963037,8.433558654047623,8.433558654047623,1.519304210735718,3.999562892609898,I2,extraction,ions,3-bunch aligned,1600.0,20.0,15.0,25,20,0,0
I2_extraction_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.272883953736777,21.5826083326736,21.5826083326736,3.8076146683011367,10.027913406327897,I2,extraction,ions,3-bunch aligned,1600.0,20.0,15.0,25,50,0,0
I2_extraction_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,20.319234006185003,35.19844355432067,35.19844355432067,6.107937039036236,16.1212000171603,I2,extraction,ions,3-bunch aligned,1600.0,20.0,15.0,25,80,0,0
I2_extraction_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,25.291785988205696,68.2843998584566,68.2843998584566,11.52748672375735,30.649274129963405,I2,extraction,ions,3-bunch aligned,1600.0,20.0,15.0,25,150,0,0
I2_extraction_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,32.737094630577296,117.82338050722387,117.82338050722387,19.41522806429435,52.2220692341413,I2,extraction,ions,3-bunch aligned,1600.0,20.0,15.0,25,250,0,0
I2_extraction_h2o_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,15.610874945046413,3.870352319825532,3.870352319825532,0.6629395330189315,1.636313224625198,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,15.0,25,20,0,0
I2_extraction_h2o_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,16.499359575187324,9.782078080768253,9.782078080768253,1.6650822818254258,4.104296522960098,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,15.0,25,50,0,0
I2_extraction_h2o_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,17.405902427286033,15.813958149757724,15.813958149757724,2.6768514285585714,6.6023827097384,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,15.0,25,80,0,0
I2_extraction_h2o_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,19.586565424428873,30.323473766363662,30.323473766363662,5.0774818122888625,12.477233592996399,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,15.0,25,150,0,0
I2_extraction_h2o_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,22.85045582211746,52.04047852968643,52.04047852968643,8.613251884231047,21.144371593292103,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,15.0,25,250,0,0
I2_extraction_n2_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,15.624198751541496,3.9590051647017566,3.9590051647017566,0.6669993424144927,1.545355694749201,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,15.0,25,20,0,0
I2_extraction_n2_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,16.529901861346207,9.985297825666839,9.985297825666839,1.6742627978097377,3.881561000508704,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,15.0,25,50,0,0
I2_extraction_n2_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,17.450423198470826,16.11018678555127,16.11018678555127,2.6897069739458574,6.251109784331902,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,15.0,25,80,0,0
I2_extraction_n2_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,19.651403762925177,30.75488975599596,30.75488975599596,5.091737831411618,11.881498080885503,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,15.0,25,150,0,0
I2_extraction_n2_ions_15mm,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,22.9131915718989,52.45790448792296,52.45790448792296,8.605496073412603,20.232486830435505,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,15.0,25,250,0,0
I2_extraction_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,20.983162864622862,4.712028980040706,4.712028980040706,1.1423418435081614,3.0266831780126005,I2,extraction,ions,3-bunch aligned,1600.0,20.0,20.0,25,20,0,0
I2_extraction_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,22.435222216003428,11.95822355344558,11.95822355344558,2.8606987438061093,7.5898494699427985,I2,extraction,ions,3-bunch aligned,1600.0,20.0,20.0,25,50,0,0
I2_extraction_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,23.924381114961097,19.389555559472193,19.389555559472193,4.585237264732194,12.1959505357726,I2,extraction,ions,3-bunch aligned,1600.0,20.0,20.0,25,80,0,0
I2_extraction_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,27.51771263171311,37.32131524434814,37.32131524434814,8.636588801906349,23.116832255970095,I2,extraction,ions,3-bunch aligned,1600.0,20.0,20.0,25,150,0,0
I2_extraction_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,32.87765196561339,64.06895698375821,64.06895698375821,14.50099538988971,39.279387218616904,I2,extraction,ions,3-bunch aligned,1600.0,20.0,20.0,25,250,0,0
I2_extraction_h2o_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,20.519216532220725,2.3968030955015207,2.3968030955015207,0.5466628667354193,1.3067646459954005,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,20.0,25,20,0,0
I2_extraction_h2o_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,21.247523309573616,6.031263775645823,6.031263775645823,1.3710069850911812,3.285744464946198,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,20.0,25,50,0,0
I2_extraction_h2o_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,21.984983913766524,9.711404689391422,9.711404689391422,2.2007074905580333,5.272586167207699,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,20.0,25,80,0,0
I2_extraction_h2o_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,23.73997027790179,18.46929234467609,18.46929234467609,4.158347936302871,9.996762331275498,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,20.0,25,150,0,0
I2_extraction_h2o_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,26.32650415479668,31.376841698539558,31.376841698539558,7.010664530580295,16.936300956440796,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,20.0,25,250,0,0
I2_extraction_n2_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,20.52295909312672,2.4154795528390727,2.4154795528390727,0.5446324119649942,1.2747575580687993,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,20.0,25,20,0,0
I2_extraction_n2_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,21.255260432899536,6.0698742504895264,6.0698742504895264,1.364560556184975,3.1958562785977023,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,20.0,25,50,0,0
I2_extraction_n2_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,21.99478223776392,9.760301149519513,9.760301149519513,2.188163449388729,5.134360770539999,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,20.0,25,80,0,0
I2_extraction_n2_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,23.74688357304883,18.50379167952161,18.50379167952161,4.124594387592291,9.7040497121505,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,20.0,25,150,0,0
I2_extraction_n2_ions_20mm,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,26.310510579536928,31.297029149454445,31.297029149454445,6.928738464270798,16.412425528517396,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,20.0,25,250,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,25.800684067601047,3.002278358956878,3.002278358956878,0.9151162334937616,2.4439410236076,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,20,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,26.948202622522548,7.583436955620493,7.583436955620493,2.290775376087687,6.124937211003001,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,50,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,28.11719276156835,12.250315065727403,12.250315065727403,3.670368177795709,9.837937285905397,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,80,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,28.907475106035623,15.405304360340931,15.405304360340931,4.592383831156185,12.296471715773897,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,100,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,30.91821710291389,23.432649927142315,23.432649927142315,6.906245015291533,18.586498378976998,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,150,0,0
I2_extraction_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,32.97432956813887,31.64112486236197,31.64112486236197,9.233753477374314,24.9708615224828,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,200,0,0
I2_extraction_ions_25mm,0,0.0,100006,100007,100007,100007,0.999990000699951,1.0,25.046840560925464,25.048653756654954,35.06938667154789,40.00507577071129,40.015211045253274,39.776467405290376,166.11830352993138,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,250,0,0
I2_extraction_ions_25mm,0,0.0,100004,100007,100007,100007,0.999970002099853,1.0,25.043831917373314,25.048653756654954,37.2008652232531,48.5144294965135,48.54302387106446,43.37484122900424,178.17907779623778,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,300,0,0
I2_extraction_ions_25mm,0,0.0,99962,100007,100007,100007,0.9995500314977952,1.0,24.989982062866325,25.048653756654954,41.51831560756074,65.75068668722407,66.13983756816924,48.49161814757516,183.19023527562723,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,400,0,0
I2_extraction_ions_25mm,0,0.0,99714,100007,100007,100007,0.997070205085644,1.0,24.80221190350139,25.048653756654954,45.73346686223191,82.57854217048049,84.39269465226849,52.17208896647062,190.0622489583001,I2,extraction,ions,3-bunch aligned,1600.0,20.0,25.0,25,500,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,25.45851328615253,1.636253722372949,1.636253722372949,0.46831601323777927,1.1252280181946972,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,20,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,26.07775010012132,4.1083898299043575,4.1083898299043575,1.1733153625203152,2.8264695255630983,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,50,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,26.702204296809416,6.601354931959746,6.601354931959746,1.881382954307794,4.538440662059003,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,80,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,27.121385238827905,8.274821881883643,8.274821881883643,2.355188629338141,5.692930027855105,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,100,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,28.179120871593266,12.497546356584554,12.497546356584554,3.545964544331118,8.590808001060005,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,150,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,29.25072738198107,16.775646572262204,16.775646572262204,4.746058558629054,11.535173560270799,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,200,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,30.335901194757064,21.10791058660144,21.10791058660144,5.955750109548462,14.492274729246198,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,250,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,31.43444120254822,25.493535532609958,25.493535532609958,7.175363804570054,17.542637354754902,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,300,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,33.67217128684731,34.42706986957833,34.42706986957833,9.646605821629427,23.7628477363955,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,400,0,0
I2_extraction_h2o_ions_25mm,0,0.0,100006,100007,100007,100007,0.999990000699951,1.0,25.046840560925464,25.048653756654954,35.96196203463711,43.568442376200345,43.57883561066729,40.63692604245243,168.9152468904199,I2,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,25.0,25,500,0,0
I2_extraction_n2_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,25.454204158823547,1.6190506927377113,1.6190506927377113,0.45808489373420397,1.083198956033101,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,25.0,25,20,0,0
I2_extraction_n2_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,26.06610751524832,4.061909947248354,4.061909947248354,1.146971584419649,2.7130807076466965,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,25.0,25,50,0,0
I2_extraction_n2_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,26.68221382895226,6.521548376081099,6.521548376081099,1.8380248902189587,4.349288559325302,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,25.0,25,80,0,0
I2_extraction_n2_ions_25mm,0,0.0,100007,100007,100007,100007,1.0,1.0,25.048653756654954,25.048653756654954,27.095240358748093,8.17044549370003,8.17044549370003,2.2999637906126793,5.4525542125949045,I2,extraction,n2_ions,3-bunch aligned,1600.0,20.0,25.0,25,100,0,0
