family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,23.298138822128152,133.40509646768135,133.40509646768135,14.454704510974963,36.5448323089732,h2o_ions,H₂O⁺,injection,200,10
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,30.89391530964394,209.50100083802127,209.50100083802127,22.33582024378068,57.287584173410195,h2o_ions,H₂O⁺,injection,300,10
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,30.88153868282246,209.37700948406524,209.37700948406524,22.32313383743332,57.2527254784483,h2o_ions,H₂O⁺,injection,300,10
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,30.58626639771147,206.4189167060659,206.4189167060659,22.020460229515887,56.4193531297736,h2o_ions,H₂O⁺,injection,300,10
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,38.55803739939862,286.28160418820244,286.28160418820244,30.225936163180236,78.8444475624939,h2o_ions,H₂O⁺,injection,400,10
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,38.54028759863617,286.1037833763826,286.1037833763826,30.207778577798322,78.78834195729989,h2o_ions,H₂O⁺,injection,400,10
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,38.11737128159893,281.86692889931686,281.86692889931686,29.775106417230834,77.44893060113739,h2o_ions,H₂O⁺,injection,400,10
injection_h2o_ions,0,0.0,99870,99988,99988,99988,0.9988198583830059,1.0,9.98012591869202,9.98184665832871,46.293807879689616,363.7799944668828,363.8599578486763,46.73582323607706,135.66042148573828,h2o_ions,H₂O⁺,injection,500,10
injection_h2o_ions,200,0.02,99877,99988,99988,99988,0.998889866784014,1.0,9.980277298511357,9.98184665832871,46.27733307053336,363.6149467585762,363.6878484071382,46.77363477353492,141.8543411905239,h2o_ions,H₂O⁺,injection,500,10
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,45.82329457360816,359.0663044835883,359.0663044835883,37.66966520865844,99.60316498940911,h2o_ions,H₂O⁺,injection,500,10
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.185233834394513,8.938695473593473,8.938695473593473,2.6449415436429917,6.957392168409207,n2_ions,N₂⁺,injection,100,25
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.18440139052881,8.935359642482466,8.935359642482466,2.6439646926934572,6.9549186299454036,n2_ions,N₂⁺,injection,100,25
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.164487749369147,8.855560215216984,8.855560215216984,2.620596966095139,6.895786361452707,n2_ions,N₂⁺,injection,100,25
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,29.49101327548847,18.178586728264445,18.178586728264445,5.310170898743171,14.049917836369104,n2_ions,N₂⁺,injection,200,25
injection_n2_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,29.489290453184726,18.171682906305577,18.171682906305577,5.30819192764168,14.044761174396896,n2_ions,N₂⁺,injection,200,25
injection_n2_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,29.448081711043578,18.00654816299929,18.00654816299929,5.26085487781741,13.921527761195705,n2_ions,N₂⁺,injection,200,25
injection_n2_ions,0,0.0,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,31.860836744812374,27.675119986853637,27.684982255074452,32.207654747835136,151.395571423558,n2_ions,N₂⁺,injection,300,25
injection_n2_ions,200,0.02,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,31.858170659153586,27.664436249665325,27.674297692620577,32.20595723273999,151.3890339456192,n2_ions,N₂⁺,injection,300,25
injection_n2_ions,1000,0.1,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,31.794411577369786,27.408936104386704,27.418777811226057,32.165411665518825,151.232639669533,n2_ions,N₂⁺,injection,300,25
injection_n2_ions,0,0.0,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,34.29207502493999,37.417759253302464,37.4283740919664,33.76856820515569,156.43344600149788,n2_ions,N₂⁺,injection,400,25
injection_n2_ions,200,0.02,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,34.28841361004922,37.403086958621536,37.41370066392366,33.76605755953767,156.4245919386446,n2_ions,N₂⁺,injection,400,25
injection_n2_ions,1000,0.1,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,34.200872981857295,37.05228762784287,37.06287423564088,33.70611991818228,156.21281060906108,n2_ions,N₂⁺,injection,400,25
injection_n2_ions,0,0.0,99981,99988,99988,99988,0.9999299915989919,1.0,24.942456172238437,24.954616645821833,36.7705253608754,47.349590189083976,47.42142917665782,43.09200174769036,173.43958858843038,n2_ions,N₂⁺,injection,500,25
injection_n2_ions,200,0.02,99981,99988,99988,99988,0.9999299915989919,1.0,24.942456172238437,24.954616645821833,36.76581595933764,47.33071832419178,47.40254811095503,43.08814603993263,173.428378106484,n2_ions,N₂⁺,injection,500,25
injection_n2_ions,1000,0.1,99981,99988,99988,99988,0.9999299915989919,1.0,24.942456172238437,24.954616645821833,36.65320587101361,46.87945878403417,46.95106856320559,42.995985460887724,173.1601834791099,n2_ions,N₂⁺,injection,500,25
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.019244617612879,49.900716856116325,49.900716856116325,5.252899805878572,10.286619685036701,n2_ions,N₂⁺,extraction,100,10
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.017565135082691,49.88395465258131,49.88395465258131,5.251145302089442,10.2824130354397,n2_ions,N₂⁺,extraction,100,10
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.97736186633909,49.482702861425466,49.482702861425466,5.209142383867832,10.182139681031199,n2_ions,N₂⁺,extraction,100,10
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.255141909397,102.15798926933988,102.15798926933988,10.645560449796355,20.9756021789786,n2_ions,N₂⁺,extraction,200,10
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.25173648876189,102.1240012088617,102.1240012088617,10.642053305677377,20.967023384945694,n2_ions,N₂⁺,extraction,200,10
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.170232253657606,101.31054197172978,101.31054197172978,10.558105700264782,20.7627956585042,n2_ions,N₂⁺,extraction,200,10
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,25.7109337752607,156.60993625685222,156.60993625685222,16.23117715804075,31.969214293369696,n2_ions,N₂⁺,extraction,300,10
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,25.705752836584303,156.55822750309315,156.55822750309315,16.225876140120356,31.956423003344696,n2_ions,N₂⁺,extraction,300,10
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,25.58177372085507,155.32084447910236,155.32084447910236,16.09900642151459,31.648565044020593,n2_ions,N₂⁺,extraction,300,10
